date,covid_gm_retail_TX,covid_gm_grocery_TX,covid_gm_parks_TX,covid_gm_transit_TX,covid_gm_work_TX,covid_gm_resid_TX,covid_gm_retail_DC,covid_gm_grocery_DC,covid_gm_parks_DC,covid_gm_transit_DC,covid_gm_work_DC,covid_gm_resid_DC,covid_gm_retail_SF,covid_gm_grocery_SF,covid_gm_parks_SF,covid_gm_transit_SF,covid_gm_work_SF,covid_gm_resid_SF,covid_gm_retail_CA,covid_gm_grocery_CA,covid_gm_parks_CA,covid_gm_transit_CA,covid_gm_work_CA,covid_gm_resid_CA,covid_gm_retail_LA,covid_gm_grocery_LA,covid_gm_parks_LA,covid_gm_transit_LA,covid_gm_work_LA,covid_gm_resid_LA,covid_gm_retail_CH,covid_gm_grocery_CH,covid_gm_parks_CH,covid_gm_transit_CH,covid_gm_work_CH,covid_gm_resid_CH,covid_gm_retail_IL,covid_gm_grocery_IL,covid_gm_parks_IL,covid_gm_transit_IL,covid_gm_work_IL,covid_gm_resid_IL,covid_gm_retail_DR,covid_gm_grocery_DV,covid_gm_parks_DV,covid_gm_transit_DV,covid_gm_work_DV,covid_gm_resid_DV,covid_gm_retail_CO,covid_gm_grocery_CO,covid_gm_parks_CO,covid_gm_transit_CO,covid_gm_work_CO,covid_gm_resid_CO,covid_gm_retail_AA,covid_gm_grocery_AA,covid_gm_parks_AA,covid_gm_transit_AA,covid_gm_work_AA,covid_gm_resid_AA,covid_gm_retail_GA,covid_gm_grocery_GA,covid_gm_parks_GA,covid_gm_transit_GA,covid_gm_work_GA,covid_gm_resid_GA,covid_gm_retail_NY,covid_gm_grocery_NY,covid_gm_parks_NY,covid_gm_transit_NY,covid_gm_work_NY,covid_gm_resid_NY,covid_gm_retail_NYC,covid_gm_grocery_NYC,covid_gm_parks_NYC,covid_gm_transit_NYC,covid_gm_work_NYC,covid_gm_resid_NYC
18/07/2021,0.82,5.69,20.95,12.23,-24.86,4.97,-31.43,-13.14,7.71,-51.43,-41.86,9.00,-35.00,-22.14,-5.00,-54.86,-45.71,14.14,-1.66,4.12,36.06,-19.01,-26.00,4.88,-17.00,-10.14,-5.14,-32.00,-32.14,6.86,-3.78,-1.43,90.71,-6.67,-26.53,4.43,11.36,10.25,105.14,15.87,-22.30,2.77,-14.86,0.57,49.29,-16.29,-33.14,5.57,0.00,0.00,0.00,0.00,0.00,0.00,16.80,15.70,0.43,7.07,-23.31,2.65,0.00,0.00,0.00,0.00,0.00,0.00,11.19,15.87,129.24,-4.18,-24.94,2.70,-13.18,-4.06,33.93,-29.09,-32.01,5.46
25/07/2021,1.08,7.04,17.13,12.26,-24.61,4.96,-31.86,-14.00,7.57,-51.57,-41.71,9.14,-33.43,-23.43,-6.57,-54.71,-45.43,14.29,-1.71,3.00,31.05,-20.20,-25.70,5.25,-17.86,-11.43,-6.14,-32.71,-32.14,7.14,-2.22,-0.86,87.43,-13.38,-26.32,4.00,10.56,10.63,92.16,14.92,-22.08,3.33,-17.43,-0.86,44.43,-16.57,-33.29,5.57,0.00,0.00,0.00,0.00,0.00,0.00,15.87,13.96,0.43,6.86,-23.98,2.71,0.00,0.00,0.00,0.00,0.00,0.00,10.69,15.43,123.86,-7.52,-24.15,2.94,-14.11,-4.71,28.74,-29.60,-31.87,5.67
01/08/2021,1.07,7.43,11.90,9.94,-24.19,5.21,-30.29,-13.43,7.00,-51.14,-42.29,9.43,-36.29,-22.86,-8.00,-55.71,-46.71,14.71,-0.81,4.42,29.16,-21.32,-26.07,5.18,-17.14,-10.00,-6.43,-32.71,-32.71,7.14,-4.89,-0.29,90.00,-8.89,-25.89,4.29,11.04,12.02,102.68,15.76,-22.29,2.81,-14.43,1.29,52.29,-16.00,-33.14,5.57,0.00,0.00,0.00,0.00,0.00,0.00,14.33,16.65,3.29,8.71,-23.31,2.32,0.00,0.00,0.00,0.00,0.00,0.00,11.35,17.03,127.41,-7.66,-24.50,2.69,-12.92,-3.24,32.46,-29.41,-31.99,5.52
08/08/2021,0.46,7.63,10.36,7.18,-23.95,4.96,-32.00,-15.71,-3.43,-52.14,-42.29,10.00,-35.14,-22.14,-9.00,-54.86,-46.71,14.43,-2.80,3.65,25.06,-23.25,-25.89,5.08,-17.00,-9.57,-8.14,-32.71,-32.29,6.86,-7.89,-1.71,65.86,-4.09,-25.79,4.86,10.49,10.79,76.40,13.73,-22.05,3.69,-16.71,2.00,46.86,-17.29,-33.29,5.29,0.00,0.00,0.00,0.00,0.00,0.00,13.27,15.35,-1.14,10.50,-23.56,2.77,0.00,0.00,0.00,0.00,0.00,0.00,10.79,16.22,112.30,-8.70,-24.83,3.15,-15.52,-5.32,19.91,-31.09,-32.38,5.92
15/08/2021,-0.70,6.50,0.57,4.45,-22.67,4.79,-33.57,-16.57,-5.43,-53.86,-42.71,10.14,-36.00,-21.57,-13.29,-54.29,-46.14,14.14,-4.59,2.23,16.85,-24.34,-25.27,4.96,-17.00,-10.00,-9.86,-32.00,-31.29,6.14,-7.78,-0.86,77.29,-9.00,-26.37,4.29,12.34,13.43,93.21,14.18,-20.45,2.37,-16.29,1.00,40.86,-18.43,-33.29,5.00,0.00,0.00,0.00,0.00,0.00,0.00,15.57,12.13,-9.71,7.36,-22.35,2.58,0.00,0.00,0.00,0.00,0.00,0.00,10.17,13.79,108.49,-7.20,-25.32,3.54,-14.01,-4.76,25.16,-31.04,-32.71,5.74
22/08/2021,-3.02,5.54,1.38,2.78,-21.28,4.66,-33.43,-14.29,-6.29,-52.57,-41.86,9.43,-36.71,-21.00,-9.29,-53.86,-45.57,14.14,-6.56,1.05,14.26,-25.90,-24.14,5.14,-17.71,-10.86,-9.86,-32.57,-30.57,6.29,-8.89,-1.29,64.86,-5.25,-26.63,4.57,8.13,11.25,72.87,8.83,-19.39,2.96,-17.00,1.43,42.71,-20.43,-32.71,4.86,0.00,0.00,0.00,0.00,0.00,0.00,10.57,9.83,-5.57,-0.40,-21.33,2.81,0.00,0.00,0.00,0.00,0.00,0.00,8.45,10.72,84.14,-9.81,-25.64,3.83,-19.00,-9.40,6.07,-35.54,-34.23,7.12
29/08/2021,-0.27,8.26,3.73,6.07,-21.27,4.62,-30.86,-11.43,-8.43,-51.43,-41.29,8.86,-35.00,-20.00,-13.71,-53.14,-45.43,14.43,-5.08,2.95,13.52,-23.93,-23.56,4.99,-16.86,-9.57,-12.57,-32.29,-30.29,6.00,-5.67,0.43,62.43,-3.70,-24.16,4.00,8.58,12.10,77.56,7.12,-19.36,2.71,-17.86,3.00,41.43,-18.86,-32.43,4.71,0.00,0.00,0.00,0.00,0.00,0.00,18.27,13.04,-3.00,-8.94,-22.25,2.43,0.00,0.00,0.00,0.00,0.00,0.00,8.97,13.62,97.45,-9.58,-25.12,3.33,-14.68,-4.54,25.50,-30.20,-33.37,6.22
05/09/2021,-1.87,5.94,15.16,1.82,-25.91,6.06,-30.57,-12.71,2.29,-53.43,-43.86,9.14,-34.71,-20.29,-4.71,-54.00,-46.86,14.43,-5.93,2.58,18.85,-26.92,-27.90,6.05,-18.14,-9.43,-10.57,-35.57,-34.57,7.71,-9.67,-1.00,85.86,-8.60,-27.53,5.14,7.44,10.55,101.47,4.31,-24.93,3.70,-16.57,2.29,52.14,-17.86,-35.86,5.86,0.00,0.00,0.00,0.00,0.00,0.00,19.17,11.30,12.14,-13.88,-28.37,3.27,0.00,0.00,0.00,0.00,0.00,0.00,6.30,11.93,101.40,-14.24,-29.13,4.27,-13.78,-4.66,27.97,-32.53,-36.36,6.74
12/09/2021,-1.73,4.62,7.05,0.40,-19.44,4.38,-31.00,-11.57,-4.86,-51.29,-40.00,8.86,-34.29,-20.00,-13.00,-51.14,-44.29,13.86,-6.85,1.52,13.42,-24.97,-22.24,4.47,-17.43,-10.71,-9.00,-32.43,-28.86,6.14,-5.67,-1.29,77.57,-8.60,-20.42,3.43,9.35,10.14,93.37,5.37,-16.31,1.80,-18.00,1.43,46.57,-17.57,-30.57,4.86,0.00,0.00,0.00,0.00,0.00,0.00,9.50,9.22,-2.43,-6.53,-19.58,2.40,0.00,0.00,0.00,0.00,0.00,0.00,3.05,10.52,93.72,-11.83,-22.51,2.58,-12.21,-1.63,30.26,-26.37,-30.68,5.02
19/09/2021,-1.02,3.85,16.05,3.43,-17.00,3.29,-30.43,-13.00,-0.57,-51.43,-37.57,8.86,-36.14,-20.71,-9.00,-51.14,-42.86,13.71,-6.98,0.47,15.68,-24.04,-21.14,4.39,-18.43,-11.14,-12.43,-32.86,-27.57,5.71,-7.56,-3.00,57.29,-6.70,-20.22,4.14,7.43,8.98,83.38,4.35,-14.91,2.19,-15.57,-0.71,45.86,-16.43,-29.29,4.29,0.00,0.00,0.00,0.00,0.00,0.00,9.50,7.35,-8.86,-4.40,-18.60,2.65,0.00,0.00,0.00,0.00,0.00,0.00,2.37,10.05,87.89,-13.13,-20.03,2.70,-13.56,-3.23,27.74,-25.91,-28.84,4.79
26/09/2021,-1.38,3.99,5.85,3.46,-16.05,3.79,-28.43,-10.29,3.57,-49.29,-35.71,8.14,-34.43,-19.71,-12.43,-49.86,-42.29,13.43,-6.11,0.89,13.35,-23.37,-20.24,4.22,-17.86,-11.00,-13.86,-32.43,-27.00,5.71,-5.44,-2.14,60.57,-2.91,-18.47,3.86,8.63,10.92,85.44,4.35,-13.82,1.77,-16.43,-0.86,39.43,-16.43,-28.86,5.14,0.00,0.00,0.00,0.00,0.00,0.00,14.60,9.32,2.86,-4.93,-17.79,1.90,0.00,0.00,0.00,0.00,0.00,0.00,3.33,11.15,85.58,-12.64,-18.12,2.62,-12.74,-1.69,23.07,-25.39,-26.37,4.65
03/10/2021,0.23,5.82,18.46,6.94,-15.86,2.92,-29.86,-10.57,-1.00,-49.71,-36.57,9.00,-33.86,-18.43,-8.43,-48.71,-41.86,13.57,-5.67,1.62,11.91,-23.33,-20.50,4.34,-17.43,-10.14,-16.71,-31.71,-26.71,5.86,-8.11,-2.86,39.14,-4.40,-18.79,4.43,7.85,9.62,62.09,3.57,-14.42,2.25,-17.86,0.29,51.29,-17.86,-28.57,5.14,0.00,0.00,0.00,0.00,0.00,0.00,17.30,7.30,-10.29,-2.87,-18.14,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.11,11.11,64.10,-11.22,-18.25,3.03,-13.58,-1.82,15.69,-25.79,-25.31,4.78
10/10/2021,0.23,4.23,12.38,7.15,-17.51,3.66,-28.57,-14.00,1.14,-50.00,-38.14,9.43,-34.57,-20.57,-7.14,-49.86,-42.71,13.43,-6.26,-0.27,11.25,-23.43,-21.10,4.48,-17.43,-11.29,-16.00,-31.43,-26.57,5.86,-5.44,-4.71,33.29,-16.75,-21.68,5.00,6.98,7.55,54.07,3.91,-16.36,3.04,-18.71,-2.43,33.43,-18.00,-29.57,6.14,0.00,0.00,0.00,0.00,0.00,0.00,11.70,6.04,-0.71,-5.13,-19.15,2.97,0.00,0.00,0.00,0.00,0.00,0.00,2.97,9.51,77.41,-12.29,-20.69,3.49,-14.09,-3.20,15.16,-27.41,-26.72,5.33
17/10/2021,0.96,4.09,15.28,6.74,-15.27,2.66,-28.71,-12.71,0.86,-48.29,-35.57,8.29,-37.71,-21.86,-25.57,-53.14,-42.57,14.43,-7.35,-1.34,-0.48,-25.87,-21.06,5.04,-17.57,-12.00,-17.57,-31.57,-26.71,5.71,-6.89,-4.29,41.00,-14.75,-18.50,4.14,7.06,7.68,68.08,3.46,-14.18,1.85,-17.14,-2.86,38.43,-16.00,-30.00,5.71,0.00,0.00,0.00,0.00,0.00,0.00,7.40,6.00,3.29,-4.40,-16.27,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.52,8.27,65.13,-14.77,-17.38,3.20,-12.25,-2.95,14.94,-25.54,-24.08,4.62
24/10/2021,1.58,5.42,9.97,6.23,-14.46,2.99,-30.43,-14.00,-13.71,-49.29,-35.29,9.57,-38.43,-21.43,-21.43,-52.43,-43.00,14.43,-9.37,-0.40,-5.88,-26.51,-21.05,5.30,-17.43,-9.86,-19.29,-31.71,-26.71,6.00,-8.56,-4.43,-1.57,-17.50,-17.83,5.57,5.44,9.07,23.83,-0.24,-13.97,3.39,-17.43,-1.86,34.86,-18.57,-28.29,5.86,0.00,0.00,0.00,0.00,0.00,0.00,5.20,6.88,-13.86,-5.20,-16.32,3.53,0.00,0.00,0.00,0.00,0.00,0.00,-1.58,7.21,35.88,-17.98,-17.24,4.10,-14.40,-3.14,0.44,-26.54,-24.32,5.67
31/10/2021,0.28,5.69,5.92,5.18,-14.88,3.54,-30.14,-12.14,-10.14,-48.86,-35.57,9.43,-35.43,-19.29,-20.14,-48.86,-41.71,13.71,-8.07,0.42,-0.79,-25.87,-20.05,4.86,-17.71,-9.86,-16.43,-30.57,-26.43,5.57,-8.11,-3.86,15.14,-16.63,-18.44,5.00,5.55,7.72,36.38,0.59,-13.35,2.97,-19.29,-3.29,27.43,-20.43,-29.00,6.86,0.00,0.00,0.00,0.00,0.00,0.00,6.40,5.61,-4.43,-11.94,-16.69,3.43,0.00,0.00,0.00,0.00,0.00,0.00,-1.25,7.17,42.06,-17.14,-17.46,3.97,-12.44,-1.43,3.59,-24.89,-24.11,5.25
07/11/2021,0.65,4.48,7.69,6.47,-15.29,3.45,-30.71,-12.71,-6.14,-49.71,-37.14,9.57,-33.43,-20.14,-16.14,-50.14,-43.00,13.86,-7.56,-1.20,-1.66,-27.62,-23.39,5.82,-17.29,-10.86,-17.71,-31.57,-28.43,6.14,-7.00,-5.14,6.43,-15.78,-19.89,5.71,5.46,6.90,22.07,-1.05,-15.54,3.66,-19.86,-4.00,18.43,-23.57,-28.86,7.14,0.00,0.00,0.00,0.00,0.00,0.00,5.03,4.35,-9.57,-14.13,-18.13,3.83,0.00,0.00,0.00,0.00,0.00,0.00,-2.16,5.01,33.05,-18.61,-20.05,5.00,-14.46,-3.72,0.81,-26.24,-25.54,6.12
14/11/2021,1.60,6.33,3.17,9.74,-13.80,3.22,-31.29,-14.43,-15.57,-49.86,-33.43,9.00,-36.43,-21.43,-23.43,-50.43,-41.00,13.57,-7.92,-0.77,-7.08,-25.40,-19.36,4.97,-17.71,-10.43,-20.43,-29.57,-25.71,5.71,-5.89,-6.14,-7.86,-12.67,-18.16,5.43,4.91,6.40,3.29,0.72,-13.69,3.43,-18.86,-3.71,19.29,-21.14,-28.57,7.00,0.00,0.00,0.00,0.00,0.00,0.00,4.13,3.38,-16.43,-9.38,-16.40,3.53,0.00,0.00,0.00,0.00,0.00,0.00,-3.47,5.43,15.98,-18.23,-16.96,4.52,-12.97,-2.68,-5.71,-24.56,-22.26,5.10
21/11/2021,-6.72,8.39,-5.63,7.18,-39.25,8.99,-37.71,-20.71,-12.43,-58.57,-48.57,10.86,-37.57,-23.57,-9.57,-55.57,-53.71,13.43,-8.87,1.91,7.43,-25.88,-40.06,8.25,-20.71,-8.71,-21.71,-35.71,-44.00,9.29,-11.33,-2.71,-3.71,-19.78,-37.58,8.71,-1.09,11.99,1.63,-5.77,-34.51,7.50,-27.00,-5.29,21.29,-25.43,-45.57,10.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.45,6.61,-19.00,-3.94,-37.81,7.57,0.00,0.00,0.00,0.00,0.00,0.00,-9.78,5.58,8.37,-19.77,-36.03,8.24,-18.98,-4.42,-15.50,-32.17,-38.48,8.18
28/11/2021,1.47,6.29,3.59,9.87,-13.74,3.31,-32.86,-15.29,-18.00,-50.71,-34.29,9.14,-37.71,-22.57,-23.57,-51.71,-40.71,13.14,-7.90,-1.93,-8.39,-23.99,-19.16,5.02,-18.14,-11.71,-25.14,-29.00,-25.71,6.00,-9.00,-5.29,-0.43,-12.20,-17.78,5.43,4.79,7.71,10.78,0.48,-13.23,3.60,-21.14,-5.29,32.29,-21.71,-27.86,6.71,0.00,0.00,0.00,0.00,0.00,0.00,2.60,3.67,-16.86,-7.65,-16.52,3.87,0.00,0.00,0.00,0.00,0.00,0.00,-5.22,4.10,2.96,-18.41,-17.32,5.09,-14.68,-4.32,-11.54,-25.36,-23.16,5.52
05/12/2021,0.37,5.52,-3.58,5.43,-11.86,3.30,-32.71,-16.14,-18.57,-52.43,-33.14,9.71,-33.86,-21.29,-23.57,-49.29,-38.86,13.29,-8.77,-1.25,-15.83,-29.11,-17.77,5.09,-17.86,-10.57,-28.43,-31.71,-24.29,5.71,-9.78,-6.57,-15.29,-11.45,-16.53,6.14,1.63,6.54,-10.15,-6.76,-12.16,4.47,-23.14,-5.86,9.00,-27.14,-26.00,7.43,0.00,0.00,0.00,0.00,0.00,0.00,0.67,2.04,-34.29,-18.38,-14.35,4.79,0.00,0.00,0.00,0.00,0.00,0.00,-6.47,4.04,0.65,-22.26,-16.11,5.36,-14.54,-4.06,-11.11,-26.57,-21.59,5.89
12/12/2021,3.16,8.16,-8.50,10.03,-12.17,3.21,-32.43,-15.14,-16.71,-53.00,-34.29,9.29,-37.29,-23.71,-35.00,-53.57,-40.29,14.14,-8.58,-2.19,-27.09,-30.66,-19.55,6.06,-16.29,-10.29,-33.57,-32.57,-25.14,5.86,-4.56,-2.71,-0.57,-15.00,-15.39,5.57,7.51,11.86,0.57,-3.07,-12.02,3.89,-18.29,-4.71,19.00,-22.00,-25.43,6.57,0.00,0.00,0.00,0.00,0.00,0.00,6.30,8.63,-21.71,-14.27,-14.54,3.80,0.00,0.00,0.00,0.00,0.00,0.00,-1.89,8.70,10.58,-19.67,-16.27,4.67,-12.10,-2.21,-8.04,-26.71,-22.06,5.66
19/12/2021,-5.73,9.31,-8.11,5.02,-38.19,8.11,-42.86,-23.71,-24.29,-65.29,-53.29,13.29,-42.43,-26.86,-32.29,-61.29,-55.71,15.57,-10.90,2.24,-24.08,-32.02,-40.13,8.85,-20.29,-6.71,-38.29,-39.29,-44.86,10.00,-12.50,1.86,-10.00,-29.13,-37.47,10.29,0.24,18.38,-1.55,-11.08,-35.81,7.86,-26.57,-6.14,21.86,-25.43,-46.86,9.29,0.00,0.00,0.00,0.00,0.00,0.00,-4.47,8.13,-34.57,-21.29,-34.22,7.83,0.00,0.00,0.00,0.00,0.00,0.00,-8.66,10.59,-3.06,-26.74,-34.89,7.81,-18.88,-1.72,-22.64,-36.07,-40.52,9.52
26/12/2021,1.04,9.50,5.49,3.91,-38.11,10.62,-38.67,-23.50,-6.17,-66.50,-58.83,16.17,-40.17,-25.83,-17.83,-64.00,-60.33,17.83,-9.22,-1.95,-16.11,-33.69,-43.52,11.67,-22.33,-11.50,-40.00,-44.17,-48.67,14.00,-13.29,-0.83,-15.83,-31.86,-43.12,14.17,2.92,9.40,-17.70,-14.62,-39.79,11.70,-27.33,-9.50,2.50,-28.00,-49.33,13.17,0.00,0.00,0.00,0.00,0.00,0.00,0.20,5.05,-10.33,-8.73,-39.09,11.75,0.00,0.00,0.00,0.00,0.00,0.00,-49.71,-27.53,6.39,-70.16,-85.21,22.09,-20.02,-3.96,-17.52,-40.12,-46.69,13.36
26/12/2021,-36.63,-21.54,-23.20,-16.72,-41.85,11.78,-58.00,-43.00,-44.00,-69.00,-42.00,13.00,-54.00,-45.00,-15.00,-59.00,-36.00,11.00,-34.47,-28.57,-14.82,-40.74,-40.45,9.80,-47.00,-38.00,-35.00,-52.00,-55.00,14.00,-40.50,-45.00,-45.00,-55.00,-45.00,16.00,-48.49,-38.72,-49.50,-38.00,-46.34,13.97,-68.00,-47.00,-46.00,-34.00,-52.00,17.00,-51.24,-40.60,-55.85,-39.57,-40.50,13.79,-44.00,-31.00,-9.00,-17.00,-47.80,11.67,-34.61,-22.11,-2.77,-14.03,-41.09,11.65,-43.45,-33.50,-2.13,-42.84,-43.29,10.45,-52.53,-40.77,-41.50,-52.10,-46.87,12.60
02/01/2022,-11.07,-0.75,-27.20,2.82,-20.46,9.09,-53.14,-27.29,-46.29,-68.29,-52.43,20.29,-47.00,-24.43,-34.29,-59.14,-45.86,18.43,-15.09,-4.68,-18.72,-33.87,-25.48,9.31,-25.14,-12.29,-29.29,-39.71,-36.00,11.57,-24.33,-13.29,-37.71,-17.82,-24.33,13.29,-13.72,-2.97,-33.58,-16.01,-20.66,9.95,-33.71,-11.86,-18.14,-35.00,-36.43,13.29,-13.88,-4.18,-31.78,-21.50,-23.38,9.32,-11.40,-3.12,-40.71,-28.35,-21.53,9.07,-7.21,3.96,-19.72,1.38,-18.24,8.86,-20.24,-2.02,-13.65,-32.56,-24.34,9.76,-29.22,-10.55,-28.14,-38.91,-33.09,12.06
09/01/2022,-11.80,-1.75,-20.70,0.76,-18.51,7.82,-46.00,-22.14,-43.29,-63.29,-41.43,15.00,-46.14,-24.57,-28.86,-58.43,-45.00,18.00,-18.15,-6.53,-12.11,-35.53,-24.56,8.93,-27.14,-14.29,-28.71,-41.43,-32.57,11.00,-22.00,-13.00,-35.14,-16.17,-20.17,10.71,-11.75,-1.80,-24.31,-13.65,-17.49,7.98,-29.14,-12.57,-5.29,-37.00,-31.29,10.43,-13.26,-5.89,-22.58,-23.71,-19.66,7.19,-11.03,-3.28,-29.29,-28.59,-17.50,7.27,-7.89,6.86,-15.73,-1.27,-14.30,6.83,-22.40,-5.49,-19.48,-33.51,-23.51,9.05,-29.23,-11.14,-30.91,-39.54,-28.66,10.46
16/01/2022,-12.57,-3.95,-18.92,1.00,-21.44,8.72,-48.86,-29.57,-41.57,-64.43,-44.43,16.14,-42.86,-26.00,-23.00,-57.14,-46.14,17.14,-17.06,-7.17,-3.24,-34.25,-27.22,8.84,-26.14,-15.29,-25.71,-41.71,-32.57,10.43,-21.44,-13.71,-30.57,-20.58,-21.95,9.71,-10.61,-4.03,-20.69,-12.59,-19.08,7.77,-28.29,-15.00,-5.43,-38.29,-32.43,10.43,-13.62,-8.62,-23.50,-22.72,-21.32,7.36,-12.37,-8.50,-42.29,-31.24,-21.90,7.93,-16.43,-4.22,-26.68,-9.51,-21.43,9.44,-22.08,-8.69,-13.44,-34.17,-25.32,9.56,-30.43,-15.33,-30.96,-41.19,-31.38,10.84
23/01/2022,-9.76,-4.04,-15.87,3.02,-14.88,6.34,-45.86,-26.86,-39.71,-61.00,-38.86,14.00,-41.71,-25.71,-24.29,-55.29,-42.14,16.00,-16.09,-7.73,-2.02,-32.01,-22.10,7.31,-25.00,-15.00,-22.14,-40.43,-28.14,8.43,-24.00,-17.00,-32.57,-17.50,-19.94,9.57,-10.26,-4.63,-20.08,-10.68,-14.26,6.48,-32.43,-14.14,-9.29,-38.29,-29.86,10.00,-13.60,-8.36,-23.65,-22.58,-17.59,6.39,-10.07,-5.25,-31.71,-31.76,-15.96,6.41,-8.30,0.65,-11.39,-3.86,-12.41,5.88,-20.24,-7.69,-13.22,-33.15,-19.50,7.71,-30.48,-14.77,-27.16,-40.60,-28.25,9.87
30/01/2022,-16.11,-5.54,-27.92,-5.57,-23.38,10.82,-43.14,-25.14,-39.86,-60.14,-37.57,12.29,-41.43,-25.71,-25.57,-53.71,-42.57,15.29,-13.23,-5.25,-3.02,-29.63,-20.42,6.30,-22.86,-13.29,-19.71,-38.14,-26.86,7.29,-23.44,-15.00,-34.00,-20.00,-17.61,10.00,-17.18,-4.38,-22.27,-17.24,-25.98,10.27,-33.14,-13.43,-14.71,-36.86,-31.71,10.71,-13.80,-7.19,-26.76,-24.82,-18.49,7.05,-12.90,-6.30,-32.29,-37.21,-26.53,9.44,-4.65,2.68,-9.58,-2.44,-10.70,4.91,-19.29,-5.90,-13.80,-31.44,-21.70,8.39,-26.26,-12.78,-27.16,-34.87,-25.66,8.32
06/02/2022,-3.26,1.34,-5.28,6.45,-11.79,3.77,-39.14,-20.14,-25.00,-56.86,-36.00,10.29,-39.43,-24.43,-15.71,-51.29,-40.43,14.00,-11.27,-2.76,6.83,-28.57,-19.57,5.24,-21.29,-10.71,-14.29,-36.00,-26.00,6.14,-17.00,-10.00,-25.86,-13.54,-16.47,6.71,-2.94,2.38,-11.01,-5.69,-11.48,4.20,-26.00,-9.14,1.86,-30.00,-27.14,7.43,-6.72,-2.76,-17.77,-18.54,-14.48,4.09,-1.90,-1.21,-12.00,-22.65,-13.19,3.87,-2.05,3.72,10.25,-0.12,-10.20,3.75,-10.55,0.57,5.71,-25.83,-15.92,4.96,-20.64,-7.18,-8.74,-31.01,-22.92,6.13
13/02/2022,-2.59,2.38,-0.85,8.56,-12.52,3.72,-41.00,-24.29,-31.29,-57.86,-36.57,10.86,-37.86,-25.29,-18.29,-49.57,-40.43,13.14,-11.06,-3.25,6.75,-27.09,-20.61,5.00,-21.86,-12.43,-19.43,-35.29,-26.86,5.86,-17.22,-11.71,-28.57,-13.09,-18.33,7.43,-8.08,-1.81,-15.87,-6.26,-15.18,5.92,-24.57,-7.71,9.43,-25.14,-28.00,7.43,-7.16,-1.55,-14.59,-17.92,-14.99,4.05,-6.77,-4.52,-18.00,-21.88,-14.89,5.62,-0.33,5.04,10.80,1.74,-11.43,3.83,-14.34,-3.04,-8.42,-25.89,-17.08,5.57,-22.59,-10.24,-18.07,-31.23,-23.20,6.37
20/02/2022,-6.66,-4.13,-17.63,4.64,-17.57,6.61,-38.14,-27.43,-21.00,-59.29,-41.29,11.43,-37.86,-29.29,-19.86,-54.29,-43.43,13.71,-9.47,-7.39,5.85,-28.15,-24.18,5.80,-21.86,-16.14,-21.71,-37.57,-28.57,6.57,-12.33,-13.86,-22.14,-15.30,-20.06,6.86,-3.71,-4.10,-7.64,-5.47,-15.85,5.35,-28.43,-15.29,-6.14,-26.14,-31.00,9.14,-9.39,-8.19,-22.64,-19.22,-17.92,5.74,-2.03,-6.54,-9.29,-17.81,-19.79,4.97,1.96,2.49,21.01,5.42,-12.65,3.76,-10.68,-5.96,2.43,-27.05,-27.21,7.30,-22.16,-13.99,-15.07,-34.94,-30.00,7.76
27/02/2022,2.55,1.65,9.41,10.47,-11.06,2.27,-35.29,-22.29,-20.71,-55.00,-34.29,9.00,-40.00,-27.71,-26.00,-53.71,-39.86,12.71,-10.10,-4.74,-1.48,-28.79,-17.65,4.40,-21.57,-14.00,-22.43,-37.71,-25.43,5.29,-10.56,-10.86,-3.00,-8.36,-14.53,4.57,3.48,1.16,21.14,-1.10,-10.19,2.32,-22.71,-8.71,16.29,-25.29,-26.43,5.43,-4.03,-3.44,-7.69,-19.41,-12.94,2.70,3.47,-3.54,-7.29,-19.56,-11.94,2.93,4.06,4.96,24.07,4.58,-9.03,2.33,-9.95,-3.63,-1.20,-24.41,-15.10,4.17,-20.52,-10.49,-15.44,-31.01,-21.44,5.16
06/03/2022,-3.42,-1.41,-6.06,11.19,-12.30,4.43,-39.71,-25.86,-27.86,-58.14,-36.29,10.14,-39.14,-29.00,-24.57,-53.43,-39.43,12.14,-11.74,-6.40,5.02,-30.80,-16.96,4.23,-22.71,-15.71,-21.57,-38.57,-24.86,5.14,-13.56,-13.71,-25.00,-14.00,-13.95,5.71,-3.21,-3.32,-12.26,-4.31,-11.48,3.99,-30.00,-14.86,-14.14,-28.14,-27.86,7.86,-12.05,-8.64,-29.70,-21.24,-14.20,4.77,-3.57,-7.71,-27.57,-24.53,-12.72,4.30,-1.30,2.27,7.75,1.26,-9.35,4.25,-16.41,-7.54,-1.64,-28.75,-16.64,5.49,-24.38,-15.03,-18.77,-34.34,-21.67,5.89
